ImageNumber,ObjectNumber,Metadata_Assay,Metadata_Date,Metadata_FileLocation,Metadata_Frame,Metadata_Magnification,Metadata_Plate,Metadata_Series,Metadata_Well,Metadata_wavelength,Children_NonOverlappingWorms_Count,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number
72,68,dauerProtocol1,20220407,nan,0,m2X,p002,0,F12,nan,0,885.6315789473684,1682.327485380117,0,68
72,69,dauerProtocol1,20220407,nan,0,m2X,p002,0,F12,nan,1,1188.3589645984011,1780.5793681004948,0,69
72,70,dauerProtocol1,20220407,nan,0,m2X,p002,0,F12,nan,0,642.2402597402597,1747.2272727272727,0,70
72,71,dauerProtocol1,20220407,nan,0,m2X,p002,0,F12,nan,1,1455.388306674021,1812.6188637617208,0,71
72,72,dauerProtocol1,20220407,nan,0,m2X,p002,0,F12,nan,0,1083.6460905349795,1764.4609053497943,0,72
72,73,dauerProtocol1,20220407,nan,0,m2X,p002,0,F12,nan,1,1248.169837587007,1842.3484918793504,0,73
72,74,dauerProtocol1,20220407,nan,0,m2X,p002,0,F12,nan,1,1107.8597333333332,1892.7733333333333,0,74
73,1,dauerProtocol1,20220407,nan,0,m2X,p002,0,G01,nan,0,1088.922891566265,257.4710843373494,0,1
73,2,dauerProtocol1,20220407,nan,0,m2X,p002,0,G01,nan,0,1345.3438596491228,369.2105263157895,0,2
73,3,dauerProtocol1,20220407,nan,0,m2X,p002,0,G01,nan,0,459.811377245509,434.82185628742513,0,3
73,4,dauerProtocol1,20220407,nan,0,m2X,p002,0,G01,nan,0,1437.880281690141,449.17605633802816,0,4
73,5,dauerProtocol1,20220407,nan,0,m2X,p002,0,G01,nan,0,1629.8594249201278,511.9297124600639,0,5
73,6,dauerProtocol1,20220407,nan,0,m2X,p002,0,G01,nan,2,1586.388700373261,712.0276552426196,0,6
73,7,dauerProtocol1,20220407,nan,0,m2X,p002,0,G01,nan,0,1449.7664359861592,614.5060553633218,0,7
73,8,dauerProtocol1,20220407,nan,0,m2X,p002,0,G01,nan,0,295.518387553041,619.3988684582744,0,8
73,9,dauerProtocol1,20220407,nan,0,m2X,p002,0,G01,nan,1,1075.462458869279,831.3215674543823,0,9
73,10,dauerProtocol1,20220407,nan,0,m2X,p002,0,G01,nan,0,993.9284862932062,722.1477949940405,0,10
73,11,dauerProtocol1,20220407,nan,0,m2X,p002,0,G01,nan,0,739.6082949308756,724.6036866359447,0,11
73,12,dauerProtocol1,20220407,nan,0,m2X,p002,0,G01,nan,0,596.4544334975369,801.8472906403941,0,12
73,13,dauerProtocol1,20220407,nan,0,m2X,p002,0,G01,nan,0,1208.9601677148846,897.87106918239,0,13
73,14,dauerProtocol1,20220407,nan,0,m2X,p002,0,G01,nan,1,656.1430253090053,1007.0179517363155,0,14
73,15,dauerProtocol1,20220407,nan,0,m2X,p002,0,G01,nan,1,921.864139941691,945.602332361516,0,15
73,16,dauerProtocol1,20220407,nan,0,m2X,p002,0,G01,nan,1,529.7638431607303,1015.823705477402,0,16
73,17,dauerProtocol1,20220407,nan,0,m2X,p002,0,G01,nan,1,1296.6960897067281,1096.2760207015526,0,17
73,18,dauerProtocol1,20220407,nan,0,m2X,p002,0,G01,nan,1,848.3662960795787,1078.0371562317146,0,18
73,19,dauerProtocol1,20220407,nan,0,m2X,p002,0,G01,nan,1,988.8860058309037,1030.225364431487,0,19
73,20,dauerProtocol1,20220407,nan,0,m2X,p002,0,G01,nan,1,1714.4460476787956,1090.732747804266,0,20
73,21,dauerProtocol1,20220407,nan,0,m2X,p002,0,G01,nan,1,1669.782527301092,1189.1188767550702,0,21
73,22,dauerProtocol1,20220407,nan,0,m2X,p002,0,G01,nan,1,1567.8494170984457,1259.5932642487046,0,22
73,23,dauerProtocol1,20220407,nan,0,m2X,p002,0,G01,nan,0,1727.0325203252032,1150.9634146341464,0,23
73,24,dauerProtocol1,20220407,nan,0,m2X,p002,0,G01,nan,1,863.0342735820443,1204.2754018804974,0,24
73,25,dauerProtocol1,20220407,nan,0,m2X,p002,0,G01,nan,2,1142.0468195586327,1258.0998701860667,0,25
73,26,dauerProtocol1,20220407,nan,0,m2X,p002,0,G01,nan,0,177.2,1171.8620689655172,0,26
73,27,dauerProtocol1,20220407,nan,0,m2X,p002,0,G01,nan,1,284.8433070866142,1289.7346456692912,0,27
73,28,dauerProtocol1,20220407,nan,0,m2X,p002,0,G01,nan,1,938.9390724461958,1274.0193998181267,0,28
73,29,dauerProtocol1,20220407,nan,0,m2X,p002,0,G01,nan,1,1753.1036496350364,1323.9532846715329,0,29
73,30,dauerProtocol1,20220407,nan,0,m2X,p002,0,G01,nan,0,367.56875,1259.7125,0,30
73,31,dauerProtocol1,20220407,nan,0,m2X,p002,0,G01,nan,0,1077.5278637770898,1309.65479876161,0,31
73,32,dauerProtocol1,20220407,nan,0,m2X,p002,0,G01,nan,1,1371.0169282856264,1337.0566328100954,0,32
73,33,dauerProtocol1,20220407,nan,0,m2X,p002,0,G01,nan,0,1225.3194945848375,1331.826714801444,0,33
73,34,dauerProtocol1,20220407,nan,0,m2X,p002,0,G01,nan,1,1310.4849906191369,1414.578799249531,0,34
73,35,dauerProtocol1,20220407,nan,0,m2X,p002,0,G01,nan,1,690.1552210724365,1490.2643461900282,0,35
73,36,dauerProtocol1,20220407,nan,0,m2X,p002,0,G01,nan,1,296.8786749482402,1495.3449275362318,0,36
73,37,dauerProtocol1,20220407,nan,0,m2X,p002,0,G01,nan,1,1326.013782051282,1487.0778846153846,0,37
73,38,dauerProtocol1,20220407,nan,0,m2X,p002,0,G01,nan,2,467.86969314838166,1543.9840269020597,0,38
73,39,dauerProtocol1,20220407,nan,0,m2X,p002,0,G01,nan,0,500.64144736842104,1449.2269736842106,0,39
73,40,dauerProtocol1,20220407,nan,0,m2X,p002,0,G01,nan,1,639.2535529715763,1556.87338501292,0,40
73,41,dauerProtocol1,20220407,nan,0,m2X,p002,0,G01,nan,0,502.4651162790698,1492.3410852713178,0,41
73,42,dauerProtocol1,20220407,nan,0,m2X,p002,0,G01,nan,1,728.1665842807711,1627.6655956500247,0,42
73,43,dauerProtocol1,20220407,nan,0,m2X,p002,0,G01,nan,0,789.3551724137931,1545.1172413793104,0,43
73,44,dauerProtocol1,20220407,nan,0,m2X,p002,0,G01,nan,1,1134.1371983210913,1670.6875655823715,0,44
73,45,dauerProtocol1,20220407,nan,0,m2X,p002,0,G01,nan,2,771.9822789296474,1691.5330497962077,0,45
73,46,dauerProtocol1,20220407,nan,0,m2X,p002,0,G01,nan,1,920.0031387319523,1567.148148148148,0,46
73,47,dauerProtocol1,20220407,nan,0,m2X,p002,0,G01,nan,1,1269.851655629139,1646.1129139072848,0,47
73,48,dauerProtocol1,20220407,nan,0,m2X,p002,0,G01,nan,0,1704.323782234957,1622.6017191977078,0,48
73,49,dauerProtocol1,20220407,nan,0,m2X,p002,0,G01,nan,2,973.0619589977221,1794.570690964313,0,49
73,50,dauerProtocol1,20220407,nan,0,m2X,p002,0,G01,nan,0,582.0253164556962,1731.8481012658228,0,50
73,51,dauerProtocol1,20220407,nan,0,m2X,p002,0,G01,nan,1,764.6824157764996,1825.165981922761,0,51
73,52,dauerProtocol1,20220407,nan,0,m2X,p002,0,G01,nan,0,1041.8145161290322,1944.1854838709678,0,52
74,1,dauerProtocol1,20220407,nan,0,m2X,p002,0,G02,nan,1,1210.0387424579233,250.78437599237853,0,1
74,2,dauerProtocol1,20220407,nan,0,m2X,p002,0,G02,nan,0,1470.7390719569603,264.56556825823805,0,2
74,3,dauerProtocol1,20220407,nan,0,m2X,p002,0,G02,nan,1,659.5766678309466,295.3786238211666,0,3
74,4,dauerProtocol1,20220407,nan,0,m2X,p002,0,G02,nan,0,882.65625,225.75,0,4
74,5,dauerProtocol1,20220407,nan,0,m2X,p002,0,G02,nan,1,1552.7357772435898,399.9010416666667,0,5
74,6,dauerProtocol1,20220407,nan,0,m2X,p002,0,G02,nan,0,1173.9026548672566,371.5641592920354,0,6
74,7,dauerProtocol1,20220407,nan,0,m2X,p002,0,G02,nan,1,1646.2854757929883,543.3606010016695,0,7
74,8,dauerProtocol1,20220407,nan,0,m2X,p002,0,G02,nan,0,1435.464135021097,445.704641350211,0,8
74,9,dauerProtocol1,20220407,nan,0,m2X,p002,0,G02,nan,1,641.8167719701321,576.82711085583,0,9
74,10,dauerProtocol1,20220407,nan,0,m2X,p002,0,G02,nan,1,732.0161733292646,600.2935611840097,0,10
74,11,dauerProtocol1,20220407,nan,0,m2X,p002,0,G02,nan,1,953.1184544992374,571.7986781901373,0,11
74,12,dauerProtocol1,20220407,nan,0,m2X,p002,0,G02,nan,0,1770.6923076923076,487.9340659340659,0,12
74,13,dauerProtocol1,20220407,nan,0,m2X,p002,0,G02,nan,1,295.0523525513585,683.8711066931743,0,13
74,14,dauerProtocol1,20220407,nan,0,m2X,p002,0,G02,nan,0,1427.2962962962963,728.3333333333334,0,14
74,15,dauerProtocol1,20220407,nan,0,m2X,p002,0,G02,nan,0,1295.1265206812652,770.2092457420924,0,15
74,16,dauerProtocol1,20220407,nan,0,m2X,p002,0,G02,nan,0,507.11650485436894,781.8155339805825,0,16
74,17,dauerProtocol1,20220407,nan,0,m2X,p002,0,G02,nan,0,1343.8237791932058,824.968152866242,0,17
74,18,dauerProtocol1,20220407,nan,0,m2X,p002,0,G02,nan,0,1262.9270833333333,838.1458333333334,0,18
74,19,dauerProtocol1,20220407,nan,0,m2X,p002,0,G02,nan,1,1604.1563593932322,924.3888564760794,0,19
74,20,dauerProtocol1,20220407,nan,0,m2X,p002,0,G02,nan,0,1605.3098236775818,878.5642317380352,0,20
74,21,dauerProtocol1,20220407,nan,0,m2X,p002,0,G02,nan,1,354.44506213211247,1013.7256376716808,0,21
74,22,dauerProtocol1,20220407,nan,0,m2X,p002,0,G02,nan,0,375.3679245283019,901.0943396226415,0,22
74,23,dauerProtocol1,20220407,nan,0,m2X,p002,0,G02,nan,1,247.4832650273224,1021.2674180327868,0,23
74,24,dauerProtocol1,20220407,nan,0,m2X,p002,0,G02,nan,1,1463.2140381282495,985.0381282495667,0,24
74,25,dauerProtocol1,20220407,nan,0,m2X,p002,0,G02,nan,1,1151.6776277157956,1052.7149148561361,0,25
74,26,dauerProtocol1,20220407,nan,0,m2X,p002,0,G02,nan,0,857.3321585903084,1042.5762114537445,0,26
74,27,dauerProtocol1,20220407,nan,0,m2X,p002,0,G02,nan,0,1248.764161849711,1031.5063583815029,0,27
74,28,dauerProtocol1,20220407,nan,0,m2X,p002,0,G02,nan,1,1377.9913458669055,1180.9146523425843,0,28
74,29,dauerProtocol1,20220407,nan,0,m2X,p002,0,G02,nan,2,1681.948424068768,1272.764505730659,0,29
74,30,dauerProtocol1,20220407,nan,0,m2X,p002,0,G02,nan,0,535.3246753246754,1074.7922077922078,0,30
74,31,dauerProtocol1,20220407,nan,0,m2X,p002,0,G02,nan,0,1597.9512195121952,1074.5284552845528,0,31
74,32,dauerProtocol1,20220407,nan,0,m2X,p002,0,G02,nan,1,1584.5471343564047,1155.781396805512,0,32
74,33,dauerProtocol1,20220407,nan,0,m2X,p002,0,G02,nan,2,1290.1363372935382,1264.092871631411,0,33
74,34,dauerProtocol1,20220407,nan,0,m2X,p002,0,G02,nan,1,192.85387547649302,1216.2570944515037,0,34
74,35,dauerProtocol1,20220407,nan,0,m2X,p002,0,G02,nan,0,1401.186567164179,1165.3432835820895,0,35
74,36,dauerProtocol1,20220407,nan,0,m2X,p002,0,G02,nan,1,1484.7593241950908,1288.3930506853683,0,36
74,37,dauerProtocol1,20220407,nan,0,m2X,p002,0,G02,nan,0,1792.127413127413,1183.5752895752896,0,37
74,38,dauerProtocol1,20220407,nan,0,m2X,p002,0,G02,nan,1,1789.2682255845941,1315.7322329206786,0,38
74,39,dauerProtocol1,20220407,nan,0,m2X,p002,0,G02,nan,0,571.3563218390805,1204.7758620689656,0,39
74,40,dauerProtocol1,20220407,nan,0,m2X,p002,0,G02,nan,0,127.08695652173913,1202.695652173913,0,40
74,41,dauerProtocol1,20220407,nan,0,m2X,p002,0,G02,nan,0,655.1372093023256,1255.539534883721,0,41
74,42,dauerProtocol1,20220407,nan,0,m2X,p002,0,G02,nan,0,605.104938271605,1257.141975308642,0,42
74,43,dauerProtocol1,20220407,nan,0,m2X,p002,0,G02,nan,0,1868.221052631579,1250.2736842105264,0,43
74,44,dauerProtocol1,20220407,nan,0,m2X,p002,0,G02,nan,0,517.503144654088,1331.691823899371,0,44
74,45,dauerProtocol1,20220407,nan,0,m2X,p002,0,G02,nan,1,1618.7688255345522,1430.4192748682988,0,45
74,46,dauerProtocol1,20220407,nan,0,m2X,p002,0,G02,nan,1,382.1641592920354,1518.0800884955752,0,46
74,47,dauerProtocol1,20220407,nan,0,m2X,p002,0,G02,nan,0,1839.6636155606407,1447.6018306636156,0,47
74,48,dauerProtocol1,20220407,nan,0,m2X,p002,0,G02,nan,1,1651.612252384446,1530.990095377843,0,48
74,49,dauerProtocol1,20220407,nan,0,m2X,p002,0,G02,nan,1,1176.9029892837,1551.5265087422447,0,49
74,50,dauerProtocol1,20220407,nan,0,m2X,p002,0,G02,nan,0,465.10842696629214,1646.2870786516853,0,50
74,51,dauerProtocol1,20220407,nan,0,m2X,p002,0,G02,nan,1,1549.0509209100758,1652.0827013362225,0,51
74,52,dauerProtocol1,20220407,nan,0,m2X,p002,0,G02,nan,0,356.9439071566731,1675.926499032882,0,52
74,53,dauerProtocol1,20220407,nan,0,m2X,p002,0,G02,nan,0,761.4,1608.1692307692308,0,53
74,54,dauerProtocol1,20220407,nan,0,m2X,p002,0,G02,nan,0,1429.58407079646,1609.7522123893805,0,54
74,55,dauerProtocol1,20220407,nan,0,m2X,p002,0,G02,nan,0,1549.1450777202072,1613.6217616580311,0,55
74,56,dauerProtocol1,20220407,nan,0,m2X,p002,0,G02,nan,0,1239.5141700404859,1656.5384615384614,0,56
74,57,dauerProtocol1,20220407,nan,0,m2X,p002,0,G02,nan,2,1272.4805664830842,1791.106372934697,0,57
74,58,dauerProtocol1,20220407,nan,0,m2X,p002,0,G02,nan,0,1318.1679073614557,1677.6997518610422,0,58
74,59,dauerProtocol1,20220407,nan,0,m2X,p002,0,G02,nan,0,579.2675324675324,1685.8935064935065,0,59
74,60,dauerProtocol1,20220407,nan,0,m2X,p002,0,G02,nan,1,1031.9598572702944,1843.5686886708297,0,60
75,1,dauerProtocol1,20220407,nan,0,m2X,p002,0,G03,nan,1,1080.9892301555644,297.10450737933786,0,1
75,2,dauerProtocol1,20220407,nan,0,m2X,p002,0,G03,nan,1,766.4061773497177,449.8874128196612,0,2
75,3,dauerProtocol1,20220407,nan,0,m2X,p002,0,G03,nan,0,1118.0213333333334,356.32,0,3
75,4,dauerProtocol1,20220407,nan,0,m2X,p002,0,G03,nan,1,1668.6129638327855,490.6613433536872,0,4
75,5,dauerProtocol1,20220407,nan,0,m2X,p002,0,G03,nan,1,556.0435779816514,495.2679663608563,0,5
75,6,dauerProtocol1,20220407,nan,0,m2X,p002,0,G03,nan,1,588.0282987824943,633.8848305363606,0,6
75,7,dauerProtocol1,20220407,nan,0,m2X,p002,0,G03,nan,0,1075.9138461538462,527.3005128205128,0,7
75,8,dauerProtocol1,20220407,nan,0,m2X,p002,0,G03,nan,0,1706.0658578856153,552.790294627383,0,8
75,9,dauerProtocol1,20220407,nan,0,m2X,p002,0,G03,nan,1,325.68498942917546,668.3945031712474,0,9
75,10,dauerProtocol1,20220407,nan,0,m2X,p002,0,G03,nan,0,1408.0213903743315,605.7860962566845,0,10
75,11,dauerProtocol1,20220407,nan,0,m2X,p002,0,G03,nan,1,1239.3245033112582,651.2478713339641,0,11
75,12,dauerProtocol1,20220407,nan,0,m2X,p002,0,G03,nan,0,1776.6033333333332,641.25,0,12
75,13,dauerProtocol1,20220407,nan,0,m2X,p002,0,G03,nan,0,1367.3355704697988,638.4362416107383,0,13
75,14,dauerProtocol1,20220407,nan,0,m2X,p002,0,G03,nan,1,752.9876275904733,781.8824621094958,0,14
75,15,dauerProtocol1,20220407,nan,0,m2X,p002,0,G03,nan,0,1121.6510067114093,729.489932885906,0,15
75,16,dauerProtocol1,20220407,nan,0,m2X,p002,0,G03,nan,0,1364.0569105691056,740.7723577235772,0,16
75,17,dauerProtocol1,20220407,nan,0,m2X,p002,0,G03,nan,0,580.6328358208955,746.4417910447761,0,17
75,18,dauerProtocol1,20220407,nan,0,m2X,p002,0,G03,nan,0,1169.599173553719,755.4297520661157,0,18
75,19,dauerProtocol1,20220407,nan,0,m2X,p002,0,G03,nan,1,1452.185667752443,856.2428190701806,0,19
75,20,dauerProtocol1,20220407,nan,0,m2X,p002,0,G03,nan,1,1245.3075539568345,936.4424460431654,0,20
75,21,dauerProtocol1,20220407,nan,0,m2X,p002,0,G03,nan,1,445.2010800508259,932.4574332909784,0,21
75,22,dauerProtocol1,20220407,nan,0,m2X,p002,0,G03,nan,0,763.6693989071039,969.6229508196722,0,22
75,23,dauerProtocol1,20220407,nan,0,m2X,p002,0,G03,nan,1,1827.0040983606557,1177.3365209471767,0,23
75,24,dauerProtocol1,20220407,nan,0,m2X,p002,0,G03,nan,0,1209.021978021978,1112.3626373626373,0,24
75,25,dauerProtocol1,20220407,nan,0,m2X,p002,0,G03,nan,0,1383.6173469387754,1162.1326530612246,0,25
75,26,dauerProtocol1,20220407,nan,0,m2X,p002,0,G03,nan,0,1032.1569301260022,1233.3253150057274,0,26
75,27,dauerProtocol1,20220407,nan,0,m2X,p002,0,G03,nan,1,1423.6275409836067,1340.4016393442623,0,27
75,28,dauerProtocol1,20220407,nan,0,m2X,p002,0,G03,nan,1,1094.7963733650415,1310.985731272295,0,28
75,29,dauerProtocol1,20220407,nan,0,m2X,p002,0,G03,nan,1,359.0731610337972,1376.5705765407554,0,29
75,30,dauerProtocol1,20220407,nan,0,m2X,p002,0,G03,nan,0,1135.7402135231316,1304.320284697509,0,30
75,31,dauerProtocol1,20220407,nan,0,m2X,p002,0,G03,nan,1,1101.0992135511192,1402.4594676346037,0,31
75,32,dauerProtocol1,20220407,nan,0,m2X,p002,0,G03,nan,0,408.9271004942339,1449.1873970345964,0,32
75,33,dauerProtocol1,20220407,nan,0,m2X,p002,0,G03,nan,1,1764.2696907216496,1405.8865979381444,0,33
75,34,dauerProtocol1,20220407,nan,0,m2X,p002,0,G03,nan,0,896.878453038674,1353.6408839779006,0,34
75,35,dauerProtocol1,20220407,nan,0,m2X,p002,0,G03,nan,1,941.891377723228,1476.9637925744094,0,35
75,36,dauerProtocol1,20220407,nan,0,m2X,p002,0,G03,nan,1,681.3855513307985,1441.5089987325728,0,36
75,37,dauerProtocol1,20220407,nan,0,m2X,p002,0,G03,nan,1,843.538640776699,1596.3801941747572,0,37
75,38,dauerProtocol1,20220407,nan,0,m2X,p002,0,G03,nan,0,462.3855421686747,1527.7831325301204,0,38
75,39,dauerProtocol1,20220407,nan,0,m2X,p002,0,G03,nan,2,1218.1968601164226,1590.5688834009525,0,39
75,40,dauerProtocol1,20220407,nan,0,m2X,p002,0,G03,nan,1,822.875,1703.945634920635,0,40
75,41,dauerProtocol1,20220407,nan,0,m2X,p002,0,G03,nan,1,1484.5738916256157,1613.7935139573071,0,41
75,42,dauerProtocol1,20220407,nan,0,m2X,p002,0,G03,nan,1,1307.7804399057345,1782.8507462686566,0,42
75,43,dauerProtocol1,20220407,nan,0,m2X,p002,0,G03,nan,0,1463.9423076923076,1699.0288461538462,0,43
75,44,dauerProtocol1,20220407,nan,0,m2X,p002,0,G03,nan,0,1467.105633802817,1728.9929577464789,0,44
75,45,dauerProtocol1,20220407,nan,0,m2X,p002,0,G03,nan,1,755.6997971602434,1799.4366125760648,0,45
75,46,dauerProtocol1,20220407,nan,0,m2X,p002,0,G03,nan,1,1161.2234413965086,1867.44289276808,0,46
75,47,dauerProtocol1,20220407,nan,0,m2X,p002,0,G03,nan,0,1338.4578313253012,1824.4698795180723,0,47
75,48,dauerProtocol1,20220407,nan,0,m2X,p002,0,G03,nan,0,699.4356846473029,1861.6348547717841,0,48
75,49,dauerProtocol1,20220407,nan,0,m2X,p002,0,G03,nan,0,1238.0891719745223,1866.71974522293,0,49
75,50,dauerProtocol1,20220407,nan,0,m2X,p002,0,G03,nan,0,1330.2861842105262,1902.3848684210527,0,50
76,1,dauerProtocol1,20220407,nan,0,m2X,p002,0,G04,nan,1,1011.8975214489991,196.8164918970448,0,1
76,2,dauerProtocol1,20220407,nan,0,m2X,p002,0,G04,nan,1,716.3259423503326,193.49223946784923,0,2
76,3,dauerProtocol1,20220407,nan,0,m2X,p002,0,G04,nan,1,674.0206766917294,309.25892857142856,0,3
76,4,dauerProtocol1,20220407,nan,0,m2X,p002,0,G04,nan,0,1416.825117370892,221.06455399061034,0,4
76,5,dauerProtocol1,20220407,nan,0,m2X,p002,0,G04,nan,0,1326.1398527865406,342.12828601472137,0,5
76,6,dauerProtocol1,20220407,nan,0,m2X,p002,0,G04,nan,1,1404.3790501553485,338.5157567687528,0,6
76,7,dauerProtocol1,20220407,nan,0,m2X,p002,0,G04,nan,1,868.6130401234568,303.7087191358025,0,7
76,8,dauerProtocol1,20220407,nan,0,m2X,p002,0,G04,nan,2,1052.8447184271909,416.3368877040986,0,8
76,9,dauerProtocol1,20220407,nan,0,m2X,p002,0,G04,nan,1,757.4911521824616,354.1561148250098,0,9
76,10,dauerProtocol1,20220407,nan,0,m2X,p002,0,G04,nan,0,885.2622950819672,348.9590163934426,0,10
76,11,dauerProtocol1,20220407,nan,0,m2X,p002,0,G04,nan,0,927.4242424242424,361.55555555555554,0,11
76,12,dauerProtocol1,20220407,nan,0,m2X,p002,0,G04,nan,0,855.2316076294278,401.29972752043597,0,12
76,13,dauerProtocol1,20220407,nan,0,m2X,p002,0,G04,nan,1,507.0247836349331,486.34972462627854,0,13
76,14,dauerProtocol1,20220407,nan,0,m2X,p002,0,G04,nan,1,1703.6445809565598,569.800351031154,0,14
76,15,dauerProtocol1,20220407,nan,0,m2X,p002,0,G04,nan,1,387.54878971255675,568.7367624810893,0,15
76,16,dauerProtocol1,20220407,nan,0,m2X,p002,0,G04,nan,1,1454.718386627907,579.2470930232558,0,16
76,17,dauerProtocol1,20220407,nan,0,m2X,p002,0,G04,nan,2,411.645,676.7866666666666,0,17
76,18,dauerProtocol1,20220407,nan,0,m2X,p002,0,G04,nan,1,708.270827449873,587.0621293419938,0,18
76,19,dauerProtocol1,20220407,nan,0,m2X,p002,0,G04,nan,0,1251.4575,533.105,0,19
76,20,dauerProtocol1,20220407,nan,0,m2X,p002,0,G04,nan,0,345.32094594594594,555.2567567567568,0,20
76,21,dauerProtocol1,20220407,nan,0,m2X,p002,0,G04,nan,0,1643.2770448548813,570.7818821459982,0,21
76,22,dauerProtocol1,20220407,nan,0,m2X,p002,0,G04,nan,0,433.88775510204084,561.0918367346939,0,22
76,23,dauerProtocol1,20220407,nan,0,m2X,p002,0,G04,nan,0,1089.0088495575221,586.1327433628319,0,23
76,24,dauerProtocol1,20220407,nan,0,m2X,p002,0,G04,nan,1,1813.1210710128055,719.0413271245634,0,24
76,25,dauerProtocol1,20220407,nan,0,m2X,p002,0,G04,nan,1,1685.3182374541004,776.0616075071399,0,25
76,26,dauerProtocol1,20220407,nan,0,m2X,p002,0,G04,nan,4,1300.6506984452687,861.9487017599242,0,26
76,27,dauerProtocol1,20220407,nan,0,m2X,p002,0,G04,nan,1,206.01246029806987,861.0478866357195,0,27
76,28,dauerProtocol1,20220407,nan,0,m2X,p002,0,G04,nan,1,318.93587994542975,760.6742837653479,0,28
76,29,dauerProtocol1,20220407,nan,0,m2X,p002,0,G04,nan,1,781.7667221297837,752.0782029950083,0,29
76,30,dauerProtocol1,20220407,nan,0,m2X,p002,0,G04,nan,2,1709.1088122605363,877.0858237547893,0,30
76,31,dauerProtocol1,20220407,nan,0,m2X,p002,0,G04,nan,1,1521.5069124423962,769.0488479262673,0,31
76,32,dauerProtocol1,20220407,nan,0,m2X,p002,0,G04,nan,0,474.14406779661016,763.7669491525423,0,32
76,33,dauerProtocol1,20220407,nan,0,m2X,p002,0,G04,nan,0,1604.4469273743016,765.3743016759777,0,33
76,34,dauerProtocol1,20220407,nan,0,m2X,p002,0,G04,nan,1,566.7412100095027,894.4437757364586,0,34
76,35,dauerProtocol1,20220407,nan,0,m2X,p002,0,G04,nan,1,1759.4188834769577,917.3417010116149,0,35
76,36,dauerProtocol1,20220407,nan,0,m2X,p002,0,G04,nan,0,1830.2156862745098,827.7156862745098,0,36
76,37,dauerProtocol1,20220407,nan,0,m2X,p002,0,G04,nan,1,1485.0421115065244,890.9240806642941,0,37
76,38,dauerProtocol1,20220407,nan,0,m2X,p002,0,G04,nan,1,1153.378418549346,947.4435196195006,0,38
76,39,dauerProtocol1,20220407,nan,0,m2X,p002,0,G04,nan,1,428.36118848653666,1018.4311358712473,0,39
76,40,dauerProtocol1,20220407,nan,0,m2X,p002,0,G04,nan,0,1653.0682730923695,922.9477911646586,0,40
76,41,dauerProtocol1,20220407,nan,0,m2X,p002,0,G04,nan,1,342.2928870292887,1084.8164225941423,0,41
76,42,dauerProtocol1,20220407,nan,0,m2X,p002,0,G04,nan,1,1210.5306666666668,1143.9662222222223,0,42
76,43,dauerProtocol1,20220407,nan,0,m2X,p002,0,G04,nan,0,828.6906584992344,1179.2526799387442,0,43
76,44,dauerProtocol1,20220407,nan,0,m2X,p002,0,G04,nan,0,825.8389830508474,1211.9194915254238,0,44
76,45,dauerProtocol1,20220407,nan,0,m2X,p002,0,G04,nan,1,1446.3578606158833,1308.9267423014587,0,45
76,46,dauerProtocol1,20220407,nan,0,m2X,p002,0,G04,nan,0,472.79945054945057,1242.848901098901,0,46
76,47,dauerProtocol1,20220407,nan,0,m2X,p002,0,G04,nan,0,694.9043062200957,1232.7607655502393,0,47
76,48,dauerProtocol1,20220407,nan,0,m2X,p002,0,G04,nan,1,1695.711869814933,1320.5743458838544,0,48
76,49,dauerProtocol1,20220407,nan,0,m2X,p002,0,G04,nan,0,927.5188916876574,1251.2015113350126,0,49
76,50,dauerProtocol1,20220407,nan,0,m2X,p002,0,G04,nan,0,1322.1172291296625,1282.3960923623447,0,50
76,51,dauerProtocol1,20220407,nan,0,m2X,p002,0,G04,nan,3,908.0384537337662,1410.1525974025974,0,51
76,52,dauerProtocol1,20220407,nan,0,m2X,p002,0,G04,nan,1,579.5997988939165,1312.555052790347,0,52
76,53,dauerProtocol1,20220407,nan,0,m2X,p002,0,G04,nan,0,213.13377926421404,1317.3344481605352,0,53
76,54,dauerProtocol1,20220407,nan,0,m2X,p002,0,G04,nan,0,1811.8658008658008,1339.1958874458874,0,54
76,55,dauerProtocol1,20220407,nan,0,m2X,p002,0,G04,nan,0,1871.0291438979964,1354.5027322404371,0,55
76,56,dauerProtocol1,20220407,nan,0,m2X,p002,0,G04,nan,1,644.4445551128819,1464.4717795484728,0,56
76,57,dauerProtocol1,20220407,nan,0,m2X,p002,0,G04,nan,0,1877.92,1378.18,0,57
76,58,dauerProtocol1,20220407,nan,0,m2X,p002,0,G04,nan,0,683.9401709401709,1406.2649572649573,0,58
76,59,dauerProtocol1,20220407,nan,0,m2X,p002,0,G04,nan,0,204.0,1448.625,0,59
76,60,dauerProtocol1,20220407,nan,0,m2X,p002,0,G04,nan,2,1538.898916967509,1613.6181307661452,0,60
76,61,dauerProtocol1,20220407,nan,0,m2X,p002,0,G04,nan,0,1251.8129770992366,1466.9122137404581,0,61
76,62,dauerProtocol1,20220407,nan,0,m2X,p002,0,G04,nan,0,804.7551622418879,1485.0914454277286,0,62
76,63,dauerProtocol1,20220407,nan,0,m2X,p002,0,G04,nan,0,1094.0122324159022,1539.5259938837921,0,63
